3.9444165,-2.0298278,0.84918714,2.446403,-1.563767,-2.5313334,-1.5079014,-1.6772192,1.9700389,-1.1368214,2.7897158,-3.425439,-1.3896027,-1.8615752,0.16959432,1.808958,1.538215,-2.1651044,1.6522337,1.4484518,0.33979332,-3.725312,-1.8953121,1.3030705,0.49404562,-0.17334786,-1.7745166,-1.3103487,-1.1953831,-0.3834704
9.189417,-6.1404376,3.7230468,6.473671,-2.5361032,-6.585391,-7.080405,-6.4077344,8.571995,-2.1533298,8.497293,-8.803246,-5.5290937,-8.206064,0.69864297,4.6931605,3.74605,-7.646304,3.3878303,6.6416855,-0.90910447,-9.929412,-5.871358,2.4291735,1.2984633,2.0132072,-4.4821672,-4.6637053,-1.6411812,-3.8505626
3.2353163,-1.78325,0.9565143,1.8813481,-0.9676553,-2.3865037,-1.903055,-1.7340413,2.5168061,-1.2368336,3.0719728,-3.1646078,-0.948642,-1.2366402,0.0072723404,1.6897085,1.9082398,-1.8662391,1.2613813,1.9218539,-0.025425076,-3.9530234,-1.7404803,1.3375523,0.50279033,0.41978645,-2.1355438,-1.0567864,-0.8731031,-0.5033889
6.0548515,-2.8185613,1.8040856,4.0948324,-2.1310968,-3.7704818,-3.5246766,-3.234757,4.459443,-1.416282,5.8518314,-5.1375084,-2.4516764,-3.6806571,-0.09378471,2.6320508,2.4032826,-3.6329567,1.9515301,3.1267204,-0.2506711,-5.7597494,-3.9316354,1.812304,1.043598,0.5667869,-2.160702,-2.6172023,-0.5490267,-0.93797475
4.593783,-2.527776,1.8320696,2.929168,-2.4451902,-3.0608485,-2.8777628,-3.0405135,4.1032686,-0.6611641,4.4886584,-5.218195,-2.359877,-2.0402722,0.16319992,2.3105524,2.2760935,-3.0979598,1.9521116,3.1011453,-0.50283515,-5.9098167,-2.4970417,1.8228521,-0.7412124,1.0266774,-2.9681592,-2.0722327,-1.243937,-0.88870263
3.3773367,-1.9085845,1.1671027,2.2596858,-1.2715617,-2.371949,-1.9585416,-1.7285272,2.6162431,-0.18493965,2.9148214,-3.0614634,-1.125995,-1.4324898,-0.6204483,1.481857,1.3937262,-1.6853418,1.0601676,1.7259758,0.33650416,-3.382458,-2.0295675,1.0738358,0.47531337,0.22279245,-1.7864974,-1.2554199,-0.7126955,0.19220006
4.3149276,-2.1571162,0.91709226,2.431659,-1.3007672,-2.7204525,-2.535452,-2.1342654,2.9673812,-1.040428,3.8529644,-3.9686506,-1.5673985,-2.13208,-0.4623679,1.3922917,1.7600378,-2.4356854,1.3159652,2.3395748,-0.0874102,-4.087859,-2.1077533,1.9585514,0.27223632,1.0708762,-1.6171858,-1.2516474,-0.8462679,-1.1255894
26.384104,-5.582328,6.20608,10.628327,-10.846148,-14.860135,-11.184547,-19.72868,19.620607,-9.392239,14.524027,-21.267813,-20.359138,-19.487911,2.1420367,12.851295,9.559524,-18.268482,6.1866617,18.469202,-6.1796265,-29.17772,-10.257308,6.4885397,-4.4496355,3.7107892,-5.4087095,-11.360873,-1.9972761,-9.36413
5.8286223,-1.8533187,1.6080221,3.8668528,-1.9861823,-3.8413615,-3.056058,-2.8160367,4.5893416,-1.6729902,4.7545443,-4.7091613,-2.7688603,-2.63666,0.2488519,2.237773,1.6902498,-3.4622939,2.3573742,4.4582777,0.56422096,-5.658462,-2.7906108,1.9096081,0.23977774,1.0225459,-3.497766,-2.0325463,-2.3236985,-1.6662728
4.613765,-2.3663871,0.9812933,2.7655916,-1.5752475,-3.0135164,-2.539817,-2.4373868,3.855813,-0.9665005,4.322772,-4.28241,-1.8581464,-2.343694,-0.35979268,2.344965,2.503672,-2.6168704,1.9865233,2.5699022,0.35495302,-5.0334334,-2.8080983,2.2267275,0.31782866,0.042821884,-2.691657,-1.5973471,-1.8135495,-1.1194192
